POINT_X;POINT_Y;CLASS
366974.0191;7330451.344;ASS
366155.7867;7329534.829;ASS
365371.8703;7329301.091;ASS
366431.9472;7328214.272;ASS
370475.6618;7323532.951;ASS
371855.8811;7323802.038;ASS
368852.3545;7318377.952;ASS
371046.8787;7321242.242;ASS
370280.5838;7322019.966;ASS
368956.7234;7325858.103;ASS
367195.6672;7326876.681;ASS
366248.8498;7325000.111;ASS
399066.1682;7331217.987;ASS
397738.5994;7331455.601;ASS
395667.0208;7330085.947;ASS
399177.4651;7334588.941;ASS
397164.4667;7336270.544;ASS
396220.9858;7336729.299;ASS
409732.386;7356367.105;ASS
390704.3207;7303637.31;ASS
390720.9756;7304763.226;ASS
393109.4857;7304415.056;ASS
394559.2333;7304154.042;ASS
396982.2745;7302234.125;ASS
422546.5353;7303890.905;ASS
423591.7868;7304481.345;ASS
389146.4395;7299390.721;ASS
389822.8543;7299875.255;ASS
390418.7396;7301608.928;ASS
410538.0483;7353672.798;ASS
410764.7307;7352331.63;ASS
391713.8017;7307549.027;ASS
392141.8103;7308450.971;ASS
392854.7131;7308349.624;ASS
391839.4569;7308948.218;ASS
392621.3139;7309380.224;ASS
411862.9489;7346884.101;ASS
406141.1287;7349762.447;ASS
405271.2309;7349807.986;ASS
404939.3928;7350895.764;ASS
417841.5108;7313204.216;ASS
394412.46;7309729.058;ASS
390155.9379;7298894.725;ASS
391431.589;7305783.171;ASS
391544.2836;7306599.402;ASS
392414.9984;7306618.05;ASS
386667.2607;7333993.229;ASS
379689.712;7335165.401;ASS
385644.2093;7337410.048;ASS
377774.2162;7335598.657;ASS
376132.638;7332834.15;ASS
385310.2558;7334744.306;ASS
385042.1687;7333431.727;ASS
386884.5751;7332398.925;ASS
385831.6476;7331460.827;ASS
384313.4186;7331493.966;ASS
381176.8254;7332191.368;ASS
397055.965;7330034.794;ASS
398487.8958;7329917.34;ASS
382741.6367;7337769.825;ASS
383178.8379;7338400.361;ASS
393377.0681;7326077.907;ASS
391842.6817;7328698.116;ASS
390311.6249;7329074.87;ASS
392780.4753;7329087.923;ASS
390302.7978;7327129.171;ASS
398985.6312;7326574.672;ASS
396651.7134;7325920.02;ASS
396489.2438;7325896.749;ASS
395614.6063;7325349.988;ASS
396629.1202;7324526.258;ASS
395137.9556;7324465.257;ASS
380211.0529;7326890.575;ASS
380471.3741;7325802.279;ASS
380823.6661;7335100.661;ASS
384747.5919;7339108.026;ASS
385267.2223;7338477.109;ASS
386841.6656;7337847.741;ASS
386709.6008;7338801.583;ASS
391726.0951;7291654.348;ASS
391023.3663;7299407.749;ASS
382888.0344;7297506.856;ASS
384198.2006;7297603.449;ASS
384693.2251;7298318.4;ASS
384192.4498;7299572.308;ASS
379956.4989;7331361.689;ASS
379422.1529;7330869.416;ASS
393803.8215;7311487.564;ASS
392647.8139;7312945.302;ASS
392910.9251;7295693.601;ASS
393852.0363;7296874.618;ASS
392427.7383;7294861.786;ASS
377559.1311;7333062.236;ASS
395272.0559;7318319.108;ASS
394952.6773;7322830.577;ASS
394079.4753;7323632.893;ASS
395238.9802;7314224.489;ASS
394972.2662;7313643.437;ASS
385445.6694;7300678.983;ASS
386354.5148;7300749.209;ASS
386616.5312;7300049.561;ASS
387137.0124;7302363.526;ASS
388081.4838;7302092.603;ASS
389172.1934;7305404.51;ASS
389020.8534;7306812.511;ASS
389514.1747;7305729.512;ASS
390090.5953;7306394.167;ASS
390360.6487;7307340.99;ASS
390406.4516;7307948.721;ASS
382479.3302;7318743.24;ASS
382871.399;7316560.857;ASS
384278.8235;7316347.737;ASS
385206.4697;7315029.781;ASS
390406.9848;7309215.458;ASS
389480.0218;7314701.112;ASS
389911.7474;7316681.748;ASS
390203.9363;7318346.878;ASS
389068.7377;7316140.806;ASS
387486.6541;7318248.554;ASS
392729.6734;7310640.454;ASS
391739.7146;7311540.681;ASS
389283.2682;7310537.614;ASS
388822.0489;7309150.945;ASS
380694.7754;7323314.858;ASS
381141.1688;7322438.111;ASS
382264.3008;7320084.905;ASS
381166.1499;7319211.869;ASS
388074.2628;7316281.195;ASS
386238.5776;7318141.924;ASS
384802.2559;7318232.925;ASS
380828.7474;7325225.45;ASS
377982.5581;7326435.002;ASS
378753.667;7326834.731;ASS
387557.5099;7308914.781;ASS
386689.3647;7306416.311;ASS
385941.9002;7303481.846;ASS
387843.9519;7303080.103;ASS
386199.5296;7304547.662;ASS
379264.0819;7321421.996;ASS
378599.866;7322241.952;ASS
379460.3673;7319423.413;ASS
377362.091;7322590.577;ASS
376616.2024;7321496.542;ASS
382332.1944;7303578.844;ASS
383156.0596;7303869.259;ASS
380048.241;7303648.779;ASS
379776.8396;7305567.212;ASS
379176.1554;7304872.241;ASS
385359.0457;7312206.51;ASS
384205.4675;7308723.678;ASS
383263.7849;7311134.368;ASS
382598.8963;7312414.963;ASS
382489.02;7300814.145;ASS
383383.7156;7300916.368;ASS
384562.2027;7300340.442;ASS
382789.3846;7302516.725;ASS
382787.2454;7302518.486;ASS
382045.5265;7299989.592;ASS
378087.2919;7302768.933;ASS
368198.1861;7327013.369;ASS
366815.682;7323597.335;ASS
368400.2146;7323375.48;ASS
368870.4549;7322459.796;ASS
369045.5044;7321481.889;ASS
367247.6994;7321774.837;ASS
366675.2944;7320639.563;ASS
366915.3045;7319442.675;ASS
372285.9373;7315633.866;ASS
371359.2269;7318186.102;ASS
442809.3065;7251886.999;non-ASS
413099.6908;7165421.731;non-ASS
410000.9718;7170953.025;non-ASS
413193.7558;7168585.772;non-ASS
417281.5597;7165631.51;non-ASS
419813.3422;7170029.27;non-ASS
419406.2172;7171772.651;non-ASS
424238.3352;7165018.358;non-ASS
423935.5946;7165715.095;non-ASS
423226.5003;7166334.053;non-ASS
422412.8146;7167447.889;non-ASS
422201.3515;7167021.667;non-ASS
416884.4845;7166954.083;non-ASS
416886.1428;7166953.48;non-ASS
417949.8731;7171108.081;non-ASS
417956.9611;7171108.075;non-ASS
468445.3261;7248626.529;non-ASS
473323.4837;7242754.711;non-ASS
445909.8422;7251045.394;non-ASS
445133.7879;7254682.774;non-ASS
445368.8337;7254372.798;non-ASS
449648.6572;7249268.939;non-ASS
451974.4039;7250878.604;non-ASS
451666.9583;7252257.514;non-ASS
450268.8349;7248450.725;non-ASS
450156.2241;7247632.857;non-ASS
453343.7122;7248239.882;non-ASS
454649.144;7248661.669;non-ASS
453590.1207;7252203.501;non-ASS
453002.9761;7254736.749;non-ASS
452443.8641;7253535.264;non-ASS
455131.8865;7252545.08;non-ASS
456894.4741;7254604.89;non-ASS
456509.3141;7248942.431;non-ASS
455704.1116;7244339.937;non-ASS
453737.1031;7241977.018;non-ASS
458112.9291;7244972.356;non-ASS
442688.1354;7249327.152;non-ASS
459321.3941;7246182.845;non-ASS
459665.0866;7248191.305;non-ASS
449952.7575;7254075.736;non-ASS
448975.4897;7254553.505;non-ASS
451102.5374;7254560.828;non-ASS
452800.1795;7255735.584;non-ASS
452188.6136;7257669.42;non-ASS
453014.8708;7239581.552;non-ASS
453019.1436;7239575.621;non-ASS
459954.0637;7273148.186;non-ASS
458769.9497;7273812.853;non-ASS
448777.5551;7257257.586;non-ASS
445265.4815;7257797.432;non-ASS
443246.6539;7247720.764;non-ASS
450608.8969;7260879.547;non-ASS
452770.4424;7258913.313;non-ASS
452507.5162;7263609.754;non-ASS
456028.9882;7263282.992;non-ASS
458429.2246;7234294.375;non-ASS
459295.6343;7250454.705;non-ASS
458807.394;7251330.584;non-ASS
457725.6919;7252015.093;non-ASS
464130.6483;7250365.831;non-ASS
462839.5902;7251775.668;non-ASS
455644.6948;7256212.665;non-ASS
457788.2916;7244225.13;non-ASS
458083.9118;7241998.683;non-ASS
455258.9912;7257882.866;non-ASS
455950.3857;7259003.454;non-ASS
456208.0686;7260082.011;non-ASS
458914.0656;7260706.718;non-ASS
465185.8924;7249140.998;non-ASS
467034.6391;7246297.718;non-ASS
460639.2152;7244965.756;non-ASS
463184.8449;7244409.408;non-ASS
469149.0214;7246014.854;non-ASS
476406.8934;7243748.016;non-ASS
473648.284;7243773.976;non-ASS
474661.8979;7243138.889;non-ASS
458440.602;7257826.714;non-ASS
458212.5401;7256613.608;non-ASS
458071.8795;7241223.518;non-ASS
463011.7307;7242057.778;non-ASS
463880.3268;7252695.876;non-ASS
464054.9744;7259512.153;non-ASS
442797.6756;7250699.971;non-ASS
444943.804;7250003.743;non-ASS
450294.5415;7243743.686;non-ASS
452364.2849;7244578.502;non-ASS
448616.7237;7246106.06;non-ASS
449398.4773;7245816.584;non-ASS
446167.8996;7235102.413;non-ASS
439512.0275;7238561.531;non-ASS
444560.8202;7240560.132;non-ASS
458692.5494;7229918.402;non-ASS
458627.7649;7230806.191;non-ASS
455875.491;7232668.864;non-ASS
444330.1397;7247909.893;non-ASS
457534.7139;7235935.638;non-ASS
455812.3386;7238535.117;non-ASS
454910.4255;7239674.653;non-ASS
455030.5803;7240920.941;non-ASS
447759.0131;7233205.701;non-ASS
433435.6632;7242061.565;non-ASS
433434.0877;7242046.921;non-ASS
458088.5511;7227214.962;non-ASS
436002.7123;7238801.189;non-ASS
439351.6478;7244049.085;non-ASS
452989.4203;7240968.698;non-ASS
456571.8758;7238516.814;non-ASS
454953.6933;7239677.813;non-ASS
434528.2891;7240489.778;non-ASS
435398.2047;7239675.478;non-ASS
449018.6099;7239210.03;non-ASS
449451.7507;7241246.589;non-ASS
452968.5316;7238006.176;non-ASS
445575.9667;7241577.344;non-ASS
445172.5763;7249261.104;non-ASS
454346.6765;7267889.865;non-ASS
455077.2616;7266893.656;non-ASS
455709.2246;7265968.103;non-ASS
460236.5548;7230649.488;non-ASS
456167.2308;7229026.903;non-ASS
431550.752;7244793.03;non-ASS
438012.312;7302190.372;non-ASS
436634.5228;7301907.931;non-ASS
437014.8492;7303393.557;non-ASS
436799.2408;7303961.901;non-ASS
436631.0486;7304413.075;non-ASS
437246.3986;7302940.65;non-ASS
436395.2875;7302917.038;non-ASS
428324.2204;7303675.751;non-ASS
420882.5249;7294590.287;non-ASS
421684.7285;7294331.754;non-ASS
421743.0801;7294735.873;non-ASS
419885.9545;7293112.649;non-ASS
416574.4743;7290605.8;non-ASS
416424.2274;7291137.992;non-ASS
416386.9719;7289167.485;non-ASS
418878.9551;7291761.627;non-ASS
482414.4948;7162775.69;non-ASS
481757.7725;7164279.716;non-ASS
471221.7882;7177769.286;non-ASS
476979.721;7172974.191;non-ASS
476975.3751;7172975.124;non-ASS
475973.1676;7175665.271;non-ASS
476788.9842;7175164.494;non-ASS
471354.0402;7176722.219;non-ASS
470537.1764;7176015.2;non-ASS
467138.1538;7160129.016;non-ASS
468305.9087;7184034.257;non-ASS
461190.1473;7173573.549;non-ASS
460324.6172;7172409.567;non-ASS
459720.6608;7174313.88;non-ASS
458166.0286;7175449.358;non-ASS
467270.2711;7181152.754;non-ASS
439168.7995;7165926.994;non-ASS
432776.3266;7168178.105;non-ASS
453982.0502;7173808.871;non-ASS
456038.7346;7173126.706;non-ASS
445314.9044;7171531.29;non-ASS
479147.0957;7167592.344;non-ASS
431105.8519;7167757.705;non-ASS
429957.2765;7167956.733;non-ASS
429089.7834;7168702.655;non-ASS
472039.6391;7173445.369;non-ASS
469032.8096;7168319.322;non-ASS
467508.4339;7167420.388;non-ASS
469915.5148;7176625.778;non-ASS
461068.8392;7178985.131;non-ASS
460894.9096;7179958.325;non-ASS
433704.0034;7172725.188;non-ASS
440296.3275;7165779.276;non-ASS
444930.5196;7158789.987;non-ASS
469173.7734;7180196.585;non-ASS
470015.4993;7181653.446;non-ASS
470042.9973;7181649.403;non-ASS
458187.6193;7170348.97;non-ASS
472772.7633;7175449.274;non-ASS
473781.711;7172938.35;non-ASS
436610.5256;7168804.667;non-ASS
434900.5376;7172110.952;non-ASS
466539.3317;7184842.254;non-ASS
464644.5141;7173772.593;non-ASS
466276.9309;7174384.168;non-ASS
465918.3828;7171227.211;non-ASS
463666.6217;7171434.656;non-ASS
439886.428;7167482.1;non-ASS
478374.6349;7168502.029;non-ASS
454973.0365;7163000.081;non-ASS
452173.7516;7166279.126;non-ASS
468012.0243;7172419.915;non-ASS
467222.9108;7171589.191;non-ASS
463449.0912;7175051.673;non-ASS
464555.8803;7176169.68;non-ASS
465935.5383;7176986.318;non-ASS
462452.6948;7176060.845;non-ASS
460651.6342;7175030.982;non-ASS
457894.2989;7179963.882;non-ASS
457582.8787;7178872.481;non-ASS
453519.5399;7175755.58;non-ASS
453812.0823;7170546.876;non-ASS
455142.7137;7168181.066;non-ASS
461014.5862;7167587.354;non-ASS
467980.1503;7180477.939;non-ASS
460935.1124;7181777.778;non-ASS
460148.0901;7183000.441;non-ASS
459427.909;7184083.305;non-ASS
460251.4447;7180729.12;non-ASS
464814.563;7178662.925;non-ASS
464032.4317;7180888.405;non-ASS
462612.6251;7181088.223;non-ASS
461379.3622;7180900.178;non-ASS
458029.5449;7160067.489;non-ASS
456355.7976;7164121.915;non-ASS
453375.7041;7166225.3;non-ASS
446576.6709;7162984.002;non-ASS
442889.4325;7165231.923;non-ASS
471152.0535;7182927.087;non-ASS
465415.3625;7169269.566;non-ASS
455240.1704;7161225.125;non-ASS
454012.9301;7161762.078;non-ASS
466085.3019;7172836.054;non-ASS
464810.6087;7166403.771;non-ASS
445918.628;7168032.291;non-ASS
454684.8122;7165940.505;non-ASS
450026.8548;7169110.242;non-ASS
465541.7629;7183589.359;non-ASS
447419.3168;7164251.41;non-ASS
337860.0865;7104231.254;non-ASS
358702.4448;7084189.495;non-ASS
361289.0606;7081165.262;non-ASS
360496.5148;7080801.915;non-ASS
359254.7447;7078233.442;non-ASS
356678.5568;7088068.628;non-ASS
360970.0761;7077108.357;non-ASS
368955.0087;7074995.782;non-ASS
346590.5102;7094137.77;non-ASS
357906.0821;7089929.862;non-ASS
366336.0783;7069852.352;non-ASS
366342.6039;7068873.012;non-ASS
369112.2769;7068883.63;non-ASS
368896.0832;7065139.585;non-ASS
367895.3647;7068028.404;non-ASS
366715.5735;7066994.307;non-ASS
371363.7588;7060893.746;non-ASS
338499.9353;7108936.069;non-ASS
339981.4157;7102913.375;non-ASS
337434.3168;7103246.89;non-ASS
363043.7526;7084626.727;non-ASS
363476.5171;7079195.839;non-ASS
350388.0257;7096365.786;non-ASS
350367.3376;7094182.398;non-ASS
351815.72;7094213.382;non-ASS
353726.9817;7093790.931;non-ASS
351470.2226;7091766.505;non-ASS
356657.1911;7082229.704;non-ASS
344101.2679;7097442.416;non-ASS
353893.9478;7091596.658;non-ASS
361240.3852;7085546.143;non-ASS
352402.4762;7081469.812;non-ASS
352769.7943;7079480.184;non-ASS
369904.105;7061839.318;non-ASS
366758.627;7065439.335;non-ASS
369049.6735;7064219.663;non-ASS
359407.2123;7082506.904;non-ASS
343681.9395;7100688.077;non-ASS
349529.3617;7099051.651;non-ASS
348293.7342;7097647.424;non-ASS
346599.2664;7096327.703;non-ASS
367474.6316;7064286.827;non-ASS
368467.7834;7064946.773;non-ASS
370394.2871;7063891.12;non-ASS
367462.7955;7067964.204;non-ASS
353700.927;7087487.744;non-ASS
339964.9063;7106573.359;non-ASS
346089.8493;7102239.559;non-ASS
345358.5514;7100049.706;non-ASS
347967.578;7099400.867;non-ASS
348055.0981;7095960.741;non-ASS
348850.7907;7095192.084;non-ASS
365868.3793;7068544.741;non-ASS
336518.1334;7108876.656;non-ASS
337868.3929;7101946.935;non-ASS
339579.3743;7101769.179;non-ASS
342386.5347;7099932.299;non-ASS
344685.8896;7100731.407;non-ASS
359444.0464;7088726.751;non-ASS
359939.0998;7086145.713;non-ASS
359187.6676;7084975.933;non-ASS
358839.7674;7080654.112;non-ASS
357109.9271;7085953.654;non-ASS
352093.1114;7086209.398;non-ASS
351132.3267;7085251.754;non-ASS
328397.6268;7104925.316;non-ASS
325316.6434;7100077.676;non-ASS
330308.2845;7102812.447;non-ASS
329892.8799;7103988.361;non-ASS
324833.3467;7075600.481;non-ASS
347298.1443;7085159.681;non-ASS
344248.6543;7081451.253;non-ASS
344821.4529;7088846.211;non-ASS
326000.2497;7056661.599;non-ASS
313769.254;7083390.767;non-ASS
335935.6914;7051616.38;non-ASS
335077.193;7053286.071;non-ASS
333956.5023;7059253.37;non-ASS
340136.9609;7040733.514;non-ASS
340376.833;7044955.385;non-ASS
338305.3732;7046934.885;non-ASS
338609.3473;7047405.298;non-ASS
336900.698;7050474.457;non-ASS
348701.7141;7029891.206;non-ASS
325967.9767;7107227.862;non-ASS
335465.9776;7106163.862;non-ASS
334241.7881;7100806.932;non-ASS
324231.1904;7088740.721;non-ASS
323900.486;7089653.258;non-ASS
344698.6945;7035607.764;non-ASS
337447.6737;7051085.187;non-ASS
339661.2093;7058048.15;non-ASS
346600.2222;7066931.715;non-ASS
346271.5759;7068131.704;non-ASS
339763.9956;7039664.318;non-ASS
338508.6351;7056675.91;non-ASS
346574.1033;7070417.485;non-ASS
348763.0701;7071097.232;non-ASS
329759.8186;7098690.752;non-ASS
324981.8751;7095343.181;non-ASS
304211.9669;7082628.367;non-ASS
308405.0885;7077501.202;non-ASS
307590.5236;7083777.73;non-ASS
307474.3844;7082951.834;non-ASS
337112.9973;7098045.543;non-ASS
327074.0067;7096939.361;non-ASS
329608.0033;7096937.025;non-ASS
339313.4961;7084352.411;non-ASS
342493.1875;7089201.179;non-ASS
335017.391;7102855.577;non-ASS
328187.4342;7098972.782;non-ASS
337367.4057;7086479.912;non-ASS
338965.8821;7085594.658;non-ASS
330011.9994;7094574.703;non-ASS
337517.2148;7089620.501;non-ASS
319045.8566;7090811.192;non-ASS
318407.7838;7091122.692;non-ASS
317815.8178;7090660.406;non-ASS
337601.0262;7071566.978;non-ASS
342673.1043;7078788.818;non-ASS
342005.2036;7079734.331;non-ASS
317274.1994;7091298.361;non-ASS
340651.2349;7073880.511;non-ASS
333398.6466;7072347.305;non-ASS
334074.2953;7071326.03;non-ASS
336685.1452;7069971.174;non-ASS
340438.4169;7110129.862;non-ASS
353452.1822;7097720.269;non-ASS
351924.2602;7099261.625;non-ASS
351878.9169;7106224.598;non-ASS
356777.3267;7106479.018;non-ASS
349070.4797;7107165.429;non-ASS
351181.9226;7105253.579;non-ASS
372462.7186;7118664.214;non-ASS
375980.3764;7102644.074;non-ASS
383975.5743;7082007.658;non-ASS
380690.354;7087559.285;non-ASS
380065.5087;7087620.714;non-ASS
392992.849;7096785.136;non-ASS
393867.1935;7097376.754;non-ASS
392725.0216;7097739.234;non-ASS
384385.9202;7107240.757;non-ASS
387224.8909;7105144.373;non-ASS
365454.719;7089215.423;non-ASS
370323.7924;7091447.373;non-ASS
370574.1999;7092390.375;non-ASS
372092.7151;7093014.976;non-ASS
385023.4918;7104890.253;non-ASS
385977.9673;7103920.328;non-ASS
386665.0539;7103481.086;non-ASS
394107.6605;7092202.556;non-ASS
381494.0798;7090281.037;non-ASS
386626.6577;7087698.599;non-ASS
378477.7519;7092571.383;non-ASS
383986.4495;7089073.802;non-ASS
389971.3297;7104907.289;non-ASS
388495.5729;7104929.577;non-ASS
390631.2446;7103757.296;non-ASS
393948.8524;7102983.917;non-ASS
383708.2318;7088320.545;non-ASS
388550.4058;7088469.436;non-ASS
341365.3844;7124172.678;non-ASS
361177.9173;7120167.311;non-ASS
390336.0615;7097359.672;non-ASS
359056.1405;7111520.526;non-ASS
358225.5397;7111883.642;non-ASS
358262.9614;7113995.598;non-ASS
368571.6373;7122324.549;non-ASS
372073.2236;7121904.914;non-ASS
370122.5768;7120607.126;non-ASS
373855.0197;7120848.67;non-ASS
374170.5181;7122248.393;non-ASS
371394.2652;7115265.157;non-ASS
373318.2193;7116203.55;non-ASS
368415.1787;7098840.474;non-ASS
390625.8549;7099028.014;non-ASS
389201.4768;7097456.288;non-ASS
393122.7216;7092836.031;non-ASS
392735.6354;7093657.584;non-ASS
391735.1383;7094615.457;non-ASS
392969.3015;7094335.742;non-ASS
393905.51;7094202.494;non-ASS
396055.8396;7093207.797;non-ASS
353469.321;7114420.44;non-ASS
366980.2483;7121225.568;non-ASS
368520.2816;7112503.2;non-ASS
367195.3459;7112161.785;non-ASS
370740.0358;7106944.66;non-ASS
370075.1821;7105585.41;non-ASS
365529.0109;7110186.801;non-ASS
364500.1619;7111096.195;non-ASS
368307.9684;7118784.444;non-ASS
368778.6785;7117727.303;non-ASS
359780.5348;7122002.091;non-ASS
361928.7757;7113171.027;non-ASS
363612.2721;7112204.117;non-ASS
362100.2879;7110575.512;non-ASS
361341.8735;7106364.6;non-ASS
358915.3793;7104821.4;non-ASS
367259.3438;7107707.063;non-ASS
367174.1179;7105196.348;non-ASS
367409.5154;7104134.489;non-ASS
371035.2447;7119214.056;non-ASS
372963.5248;7096921.861;non-ASS
374320.3729;7099714.619;non-ASS
371625.1021;7099607.923;non-ASS
362531.9306;7105837.931;non-ASS
370689.6912;7102310.456;non-ASS
370313.1777;7103490.732;non-ASS
369483.6605;7104219.292;non-ASS
368067.8772;7101731.447;non-ASS
365160.0661;7103816.937;non-ASS
366428.2729;7100121.469;non-ASS
376063.5915;7112676.347;non-ASS
374485.6259;7108616.338;non-ASS
376304.8676;7108650.215;non-ASS
394285.6108;7097122.531;non-ASS
390023.7596;7101193.71;non-ASS
386479.074;7105890.672;non-ASS
387926.9436;7106275.287;non-ASS
360010.7295;7122969.222;non-ASS
410539.7488;7079955.042;non-ASS
364838.8122;7120877.287;non-ASS
355936.5282;7128075.096;non-ASS
356092.4723;7128881.029;non-ASS
355054.9047;7128174.796;non-ASS
356453.519;7131042.893;non-ASS
358024.3331;7131999.361;non-ASS
360219.0674;7129445.963;non-ASS
359330.3735;7128917.013;non-ASS
357829.4389;7129227.523;non-ASS
361214.2063;7126967.844;non-ASS
359496.8226;7125229.162;non-ASS
418595.2806;7070156.004;non-ASS
417414.7153;7073279.073;non-ASS
414716.7945;7076061.461;non-ASS
413575.5618;7077879.117;non-ASS
374680.621;7116910.887;non-ASS
381666.8479;7117897.11;non-ASS
365932.9134;7102413.748;non-ASS
374494.4719;7114065.228;non-ASS
374804.0192;7112317.966;non-ASS
373116.1021;7112337.143;non-ASS
375436.1573;7111861.935;non-ASS
375139.6405;7111235.821;non-ASS
374452.7744;7110912.55;non-ASS
375838.5358;7110017.212;non-ASS
377519.7797;7109443.772;non-ASS
378186.5168;7107953.606;non-ASS
370127.6105;7111723.533;non-ASS
369608.7959;7111161.127;non-ASS
366966.5402;7097462.878;non-ASS
382365.6022;7120867.389;non-ASS
386413.4672;7116289.362;non-ASS
383212.3481;7116609.272;non-ASS
384225.3791;7115248.262;non-ASS
382604.8714;7111419.387;non-ASS
372364.3829;7114733.699;non-ASS
384948.507;7112258.904;non-ASS
414845.2273;7079317.298;non-ASS
386690.3214;7103441.132;non-ASS
406226.3042;7076916.985;non-ASS
411244.6651;7082049.912;non-ASS
419456.4697;7068491.128;non-ASS
416826.9372;7069837.488;non-ASS
385566.2221;7076028.271;non-ASS
383716.4596;7077260.627;non-ASS
386384.611;7092163.075;non-ASS
385389.9373;7092888.623;non-ASS
383222.9438;7092073.682;non-ASS
388728.9933;7086849.223;non-ASS
387004.9191;7086267.674;non-ASS
387743.5981;7085261.969;non-ASS
385832.1388;7085692.37;non-ASS
385450.1721;7086913.926;non-ASS
390496.6792;7112710.335;non-ASS
389121.5112;7109549.63;non-ASS
371163.0872;7113474.48;non-ASS
372427.732;7113947.746;non-ASS
371994.5955;7105484.205;non-ASS
366201.292;7096212.878;non-ASS
365454.8769;7095720.274;non-ASS
364265.9429;7094588.831;non-ASS
360325.2436;7091279.457;non-ASS
359925.17;7089625.855;non-ASS
410764.4613;7080235.166;non-ASS
410674.4815;7079289.537;non-ASS
411395.7015;7077934.26;non-ASS
412346.4633;7079754.133;non-ASS
411824.7128;7079218.01;non-ASS
358706.2826;7105333.356;non-ASS
364010.3515;7107984.489;non-ASS
375791.9248;7105923.561;non-ASS
376030.4131;7102028.64;non-ASS
381297.7988;7104778.761;non-ASS
381884.3618;7103430.859;non-ASS
380413.3346;7107795.484;non-ASS
411530.0988;7076592.846;non-ASS
345189.1557;7125474.57;non-ASS
357240.2761;7116887.691;non-ASS
350120.977;7114954.14;non-ASS
420269.0597;7066100.761;non-ASS
398017.997;7103843.81;non-ASS
382943.6214;7107502.04;non-ASS
379349.523;7108231.582;non-ASS
415927.9115;7075912.724;non-ASS
416181.7133;7076636.691;non-ASS
410354.8358;7092254.034;non-ASS
408390.516;7093903.853;non-ASS
408020.9606;7093167.724;non-ASS
404049.6933;7096082.246;non-ASS
359458.4509;7118907.596;non-ASS
360272.7583;7119635.724;non-ASS
367302.4402;7118145.052;non-ASS
369546.552;7116521.612;non-ASS
361433.9845;7126341.501;non-ASS
369159.9204;7114694.261;non-ASS
367521.8305;7114222.833;non-ASS
366533.9485;7113446.747;non-ASS
362949.0396;7114985.594;non-ASS
361865.9979;7115848.008;non-ASS
366300.3734;7119599.495;non-ASS
366885.7931;7119231.729;non-ASS
359669.0839;7120531.703;non-ASS
361217.466;7120000.591;non-ASS
360518.1049;7123732.679;non-ASS
357435.635;7124159.025;non-ASS
378806.0245;7109056.464;non-ASS
380475.7109;7108705.445;non-ASS
362923.8579;7095793.832;non-ASS
368945.9466;7120068.34;non-ASS
369345.679;7119451.043;non-ASS
371417.3059;7108740.423;non-ASS
362122.5095;7090752.289;non-ASS
386288.2736;7108643.039;non-ASS
386723.925;7111064.129;non-ASS
387716.0061;7113828.801;non-ASS
391214.2847;7112951.22;non-ASS
391392.5433;7111875.318;non-ASS
394146.1588;7112890.569;non-ASS
392903.6096;7113350.893;non-ASS
403173.9393;7084325.889;non-ASS
403702.844;7086058.035;non-ASS
401527.6452;7085930.921;non-ASS
400215.2367;7087895.852;non-ASS
401641.1487;7088606.679;non-ASS
403249.0853;7087632.418;non-ASS
402268.8444;7092010.393;non-ASS
401948.4824;7090865.668;non-ASS
400272.9426;7092002.658;non-ASS
395214.3539;7109609.619;non-ASS
405537.5515;7080241.006;non-ASS
406524.4706;7081060.774;non-ASS
406811.5108;7082487.315;non-ASS
376569.3952;7120833.844;non-ASS
374618.0239;7119171.155;non-ASS
375981.5942;7117808.174;non-ASS
377495.3718;7118952.279;non-ASS
361334.9244;7095586.018;non-ASS
361810.9666;7094836.555;non-ASS
358056.3822;7092056.497;non-ASS
356868.7195;7095275.445;non-ASS
361324.4987;7097860.243;non-ASS
347153.6962;7117144.491;non-ASS
345201.7108;7118512.006;non-ASS
404200.8562;7080059.018;non-ASS
398050.4208;7087842.042;non-ASS
398749.7061;7087375.929;non-ASS
402520.777;7081804.188;non-ASS
401326.3721;7081849.519;non-ASS
397038.2837;7089238.521;non-ASS
379299.2324;7111427.137;non-ASS
379384.4682;7110326.843;non-ASS
380365.9473;7111079.632;non-ASS
380270.9201;7109630.164;non-ASS
375521.1146;7113923.253;non-ASS
407896.1316;7083233.475;non-ASS
406591.9762;7083112.438;non-ASS
405288.5322;7082973.336;non-ASS
405958.67;7084427.843;non-ASS
405316.9034;7085076.177;non-ASS
409421.2376;7077012.821;non-ASS
407901.4664;7076046.526;non-ASS
406574.8816;7078155.487;non-ASS
405633.9947;7077931.45;non-ASS
413977.1121;7074584.604;non-ASS
414497.7623;7073912.864;non-ASS
415250.7359;7070025.849;non-ASS
413464.7569;7066849.006;non-ASS
394640.5274;7107650.625;non-ASS
404520.7282;7077022.035;non-ASS
390927.4237;7093567.259;non-ASS
406007.6858;7086266.004;non-ASS
406649.5889;7088328.367;non-ASS
404955.1311;7094316.324;non-ASS
405771.4703;7093790.774;non-ASS
409392.1263;7094266.14;non-ASS
411876.7105;7094221.027;non-ASS
406848.6889;7089455.382;non-ASS
407969.676;7089289.522;non-ASS
409461.1521;7081101.211;non-ASS
391078.1932;7105716.774;non-ASS
349120.4407;7130419.418;non-ASS
