CLASS,geometry
non-ASS,POINT (26.532246667318887 65.1134116688721)
non-ASS,POINT (26.59099499944075 65.11663500235028)
non-ASS,POINT (26.582061667634953 65.10185333175134)
ASS,POINT (25.39358833220233 65.21115833639772)
ASS,POINT (25.396309999597168 65.21907499515756)
non-ASS,POINT (25.38491166751367 65.22735333457739)
non-ASS,POINT (25.321548332676457 65.22780000128967)
ASS,POINT (25.298841667310754 65.20514666948095)
ASS,POINT (25.30406000016191 65.1999583347569)
ASS,POINT (25.347573334379234 65.20508666349036)
ASS,POINT (25.341080000645157 65.19006000342799)
ASS,POINT (25.31182666582912 65.246133332199)
non-ASS,POINT (25.322728332778713 65.25671666181348)
ASS,POINT (25.368106666216836 65.2518966687913)
ASS,POINT (25.386125000023853 65.24644000349407)
non-ASS,POINT (25.29126666631626 65.28618833586879)
ASS,POINT (25.382560000632928 65.28270500421061)
non-ASS,POINT (25.393141666727217 65.29013166868475)
non-ASS,POINT (25.416776665380095 65.27497667037187)
non-ASS,POINT (25.418755000781726 65.28456167147343)
non-ASS,POINT (26.590899999538554 65.11236333020378)
non-ASS,POINT (26.538160000621698 65.15125666537918)
ASS,POINT (25.982653333539165 65.05987000048894)
ASS,POINT (25.370293332570863 65.19248166476557)
non-ASS,POINT (25.35352166615743 65.3113683357774)
ASS,POINT (25.364660001134087 65.3194449984991)
non-ASS,POINT (25.33234500056698 65.31463833104846)
non-ASS,POINT (25.312218332335004 65.32135166665067)
non-ASS,POINT (25.294681666440088 65.31022000092997)
ASS,POINT (25.37018666633769 65.27774166257471)
ASS,POINT (25.33434166702645 65.20008999900284)
ASS,POINT (25.371756667610388 65.20021499931973)
non-ASS,POINT (26.367274999845936 65.10350333679669)
non-ASS,POINT (26.38725499981725 65.11008832973683)
non-ASS,POINT (26.43944833264955 65.10418666449405)
ASS,POINT (25.41102499965245 65.29157333409465)
non-ASS,POINT (25.41068500023725 65.29818166690539)
ASS,POINT (25.388681667637492 65.29882999790851)
ASS,POINT (25.388781666529738 65.29870666818321)
non-ASS,POINT (25.382229999734363 65.30927999910027)
non-ASS,POINT (25.39063833367994 65.31979166787914)
ASS,POINT (25.40795833330488 65.30401499745618)
ASS,POINT (25.3792716675965 65.28311666531731)
ASS,POINT (25.418809999567248 65.31388166968593)
ASS,POINT (25.4459716672351 65.31388500333921)
ASS,POINT (25.442961666484102 65.29605833010022)
ASS,POINT (25.478486665994915 65.29963000092529)
ASS,POINT (25.42309833279619 65.30557666494474)
non-ASS,POINT (25.436681666562578 65.27770666922217)
ASS,POINT (25.453613333839336 65.28583999933117)
non-ASS,POINT (26.462443334435328 65.05013666323637)
non-ASS,POINT (26.488648333071623 65.0649083300811)
non-ASS,POINT (26.437978333801045 65.04652500368424)
non-ASS,POINT (26.44931333335386 65.03617166302831)
ASS,POINT (26.47440666598544 65.03125166313995)
ASS,POINT (26.476573334312576 65.02370166279574)
ASS,POINT (26.463780000839435 65.0187066645788)
non-ASS,POINT (26.48850333264277 65.00644000276448)
non-ASS,POINT (26.558701667016845 64.98551166315391)
ASS,POINT (26.517576665972395 65.00592667000942)
non-ASS,POINT (26.52950333426103 64.96278166412783)
non-ASS,POINT (26.59307000035401 64.95244333242243)
ASS,POINT (26.46329666730493 65.01859667050897)
non-ASS,POINT (26.546224999913132 65.0157250031449)
non-ASS,POINT (26.527058332527425 65.04466999636557)
non-ASS,POINT (26.58080500105913 65.0501999976798)
non-ASS,POINT (26.585528333170316 65.06019833589393)
non-ASS,POINT (26.57498499983992 65.08931000369549)
ASS,POINT (26.55552666641378 65.0978416665479)
ASS,POINT (25.49054833373605 65.30775166478458)
ASS,POINT (25.51036833246748 65.30781833497224)
non-ASS,POINT (25.536178333469692 65.3053766626385)
ASS,POINT (25.505848333347462 65.31526333468726)
ASS,POINT (25.469318332436924 65.34540333106321)
ASS,POINT (26.431424999355304 65.09049999674518)
ASS,POINT (26.43142833391754 65.09049500248481)
ASS,POINT (26.414326666501893 65.09152333713018)
ASS,POINT (26.41435500033059 65.09150000148912)
ASS,POINT (26.358151666907187 65.08894500255222)
non-ASS,POINT (25.822011665933704 65.09982499530453)
ASS,POINT (25.852563333450174 65.10809666720459)
ASS,POINT (25.88022833311278 65.10887833720805)
ASS,POINT (25.830964999777645 65.11227999607954)
ASS,POINT (25.86501333374103 65.11586167071762)
ASS,POINT (25.88328166585441 65.1207233328111)
non-ASS,POINT (25.884989999942164 65.12046166656806)
non-ASS,POINT (25.88664166649242 65.12004333634586)
non-ASS,POINT (25.843958333332075 65.11993833088331)
ASS,POINT (25.813510000211352 65.126119996619)
ASS,POINT (26.191774999466386 65.0804450022281)
ASS,POINT (26.206026667347995 65.080471663494)
ASS,POINT (26.16895333216296 65.06045667016716)
non-ASS,POINT (26.188518334062866 65.0563100028847)
ASS,POINT (26.193345000764044 65.07303000355054)
ASS,POINT (26.09890333256196 65.11416000328954)
ASS,POINT (26.132028333192014 65.10817166211547)
ASS,POINT (26.165454999802567 65.1020966694557)
ASS,POINT (26.159289999241235 65.13147666948208)
ASS,POINT (25.86333500044824 65.08871332985113)
non-ASS,POINT (26.25953833320253 65.09788500341841)
ASS,POINT (26.3141666669345 65.09513333805788)
ASS,POINT (26.293631666250974 65.11220333119492)
ASS,POINT (26.22966166757664 65.10669333704695)
ASS,POINT (26.251979999381966 65.13285333302883)
non-ASS,POINT (26.309080000403398 65.1299616636278)
non-ASS,POINT (26.309044999047806 65.12995333689412)
ASS,POINT (26.271895000661893 65.13385833208034)
non-ASS,POINT (26.0531399997151 65.14442333544119)
non-ASS,POINT (25.968465000284645 65.16978166908534)
non-ASS,POINT (25.95618166617061 65.19401667019103)
ASS,POINT (25.70037500003096 65.14158166902632)
ASS,POINT (25.69993000075162 65.1528633296681)
ASS,POINT (26.227378332629698 65.17273833754064)
non-ASS,POINT (26.25275666631928 65.08528499617586)
non-ASS,POINT (26.259473333761736 65.07095500092244)
ASS,POINT (26.285416665741632 65.07261833051243)
ASS,POINT (26.285403332709848 65.0726050045528)
ASS,POINT (26.30273833422206 65.08047999959282)
ASS,POINT (26.336549999199512 65.07162500385849)
non-ASS,POINT (26.358176665822697 65.07368833582223)
ASS,POINT (25.893569999367717 65.13714832856932)
ASS,POINT (25.956591666517202 65.12901499843956)
ASS,POINT (25.8786133337797 65.1417483331333)
ASS,POINT (25.97108500033509 65.1556833370215)
non-ASS,POINT (25.998554999818236 65.15831499878941)
non-ASS,POINT (26.233279999966886 65.14822166803111)
ASS,POINT (26.19739666601925 65.13212666505511)
ASS,POINT (26.174366666914278 65.1394666665982)
non-ASS,POINT (26.18883999953198 65.15745166292723)
non-ASS,POINT (26.23529999934779 65.1585700026113)
ASS,POINT (26.36145833298716 65.06103333311746)
ASS,POINT (26.38359666706582 65.0556983329292)
non-ASS,POINT (26.411680000434345 65.04509166281422)
non-ASS,POINT (26.447613333724817 65.05658500293471)
ASS,POINT (25.818208333691278 65.13497833261381)
non-ASS,POINT (25.840453332786225 65.13805666795632)
ASS,POINT (25.700020000401924 65.15286166841639)
ASS,POINT (25.648435000843723 65.16033000108072)
ASS,POINT (25.63835833306402 65.15671166839836)
ASS,POINT (25.632933333928673 65.16780166327916)
ASS,POINT (25.598853332657967 65.17803166672581)
ASS,POINT (25.619471667136064 65.18615833580597)
ASS,POINT (25.78744499943796 65.13647333391918)
non-ASS,POINT (25.76720500096944 65.14049666372543)
ASS,POINT (25.740550000451222 65.13559333328256)
ASS,POINT (25.744666667500017 65.14753999719797)
ASS,POINT (25.728419999686004 65.152536667821)
ASS,POINT (25.725190000345037 65.14391833206322)
non-ASS,POINT (25.65896166631397 65.17526333184522)
ASS,POINT (25.667568333066257 65.20144666736944)
ASS,POINT (25.707863333461336 65.21898832857012)
ASS,POINT (25.727081667125653 65.2298050041414)
ASS,POINT (25.840169998999595 65.19513000008928)
ASS,POINT (25.776878334073 65.21953833316495)
non-ASS,POINT (25.784874999890253 65.2058166701374)
ASS,POINT (25.803018332548813 65.21057166516269)
ASS,POINT (25.855196667058998 65.22092833007802)
ASS,POINT (25.774089999979573 65.2287083348104)
non-ASS,POINT (25.79966833216571 65.23205333723782)
non-ASS,POINT (25.742825000221348 65.24203833450972)
non-ASS,POINT (25.79775666603217 65.14550166848217)
ASS,POINT (25.82666333291537 65.15253333039794)
ASS,POINT (25.86090499987259 65.21354499956635)
ASS,POINT (25.917783334049844 65.20180666334177)
ASS,POINT (25.797004999342878 65.15818832983946)
ASS,POINT (25.752393332336666 65.16281166553915)
non-ASS,POINT (25.78864333293661 65.17660166890657)
non-ASS,POINT (25.828498333777105 65.18713499769777)
non-ASS,POINT (25.878955000908416 65.17959833599785)
ASS,POINT (25.835196667683533 65.17174333292286)
ASS,POINT (25.835213332470744 65.17171833560096)
non-ASS,POINT (25.916390000013433 65.19573833529903)
ASS,POINT (25.811789999428058 65.22638333204846)
ASS,POINT (25.632298333009874 65.2320066662188)
ASS,POINT (25.588120000239535 65.22867000194069)
non-ASS,POINT (25.55858833385697 65.23431832900614)
ASS,POINT (25.558541667412857 65.23528833243911)
ASS,POINT (25.54484666669894 65.22749166875143)
non-ASS,POINT (25.465608334557217 65.24971332949804)
non-ASS,POINT (25.665900000449852 65.27643833554879)
ASS,POINT (25.64115999944052 65.24861000380257)
ASS,POINT (25.581848332986752 65.26783332950242)
ASS,POINT (25.59421999938632 65.26574166663693)
non-ASS,POINT (25.606645000133764 65.25438333230072)
ASS,POINT (25.54640666732973 65.21178666471032)
ASS,POINT (25.55732833359253 65.20281333002328)
ASS,POINT (25.535158334334987 65.2033716663588)
ASS,POINT (25.48776333375592 65.1977900034177)
ASS,POINT (25.477568332963298 65.18048833314528)
non-ASS,POINT (25.68381666640374 65.23645000441206)
ASS,POINT (25.65580166664669 65.23210999632879)
non-ASS,POINT (25.5356466658934 65.26656166940532)
ASS,POINT (25.55819333237429 65.27349333719653)
ASS,POINT (25.55204999969116 65.28008666504613)
non-ASS,POINT (26.53730833260591 65.09292499939042)
ASS,POINT (26.50896500091113 65.09351499921478)
ASS,POINT (26.494328332823642 65.08177999912179)
non-ASS,POINT (26.471723332775216 65.0911066633678)
non-ASS,POINT (26.457331666854394 65.09649666305233)
non-ASS,POINT (26.343291667471 65.09433833223407)
ASS,POINT (25.48033500044572 65.28998332911124)
non-ASS,POINT (25.48620499967662 65.28472666443439)
non-ASS,POINT (25.483984999551943 65.27607500087468)
non-ASS,POINT (25.46880333296201 65.27534000427514)
ASS,POINT (25.476231667732264 65.26798833341948)
non-ASS,POINT (25.511900000502845 65.27638500330508)
non-ASS,POINT (25.511164999513788 65.26422999595783)
non-ASS,POINT (25.513194999285155 65.27786833339286)
ASS,POINT (25.5215249993323 65.28083333334448)
non-ASS,POINT (25.501733332971483 65.29557499635953)
ASS,POINT (25.490588334336696 65.30777166551132)
non-ASS,POINT (25.469793332655524 65.34522499721497)
ASS,POINT (25.39987499953214 65.34079166740725)
ASS,POINT (25.42575000022521 65.35194500053696)
ASS,POINT (25.42592166716581 65.35195333329239)
ASS,POINT (25.374351667480546 65.34354333059876)
ASS,POINT (25.401400000546857 65.3473716703836)
non-ASS,POINT (25.35889833294776 65.43814166864955)
ASS,POINT (25.355974999228206 65.45130166320385)
non-ASS,POINT (25.381329999639632 65.42179333627035)
ASS,POINT (25.35750166715389 65.41818499734403)
non-ASS,POINT (25.360016666507427 65.40985333632617)
non-ASS,POINT (25.43592666646274 65.38356666704738)
ASS,POINT (25.391685000856388 65.36351666448624)
non-ASS,POINT (25.398106665456382 65.38998000302294)
ASS,POINT (25.384341666608453 65.4017333309082)
non-ASS,POINT (25.49620166635432 65.33700166968381)
non-ASS,POINT (25.507673332745014 65.35727166780663)
non-ASS,POINT (25.485670000959892 65.35500499843218)
ASS,POINT (25.550621667207178 65.38645500204619)
non-ASS,POINT (25.534969999425577 65.38023166594287)
ASS,POINT (25.48883499991229 65.39301833651714)
non-ASS,POINT (25.453068332622376 65.37943333640224)
non-ASS,POINT (25.607998334439603 65.56701666348653)
ASS,POINT (25.61892666720022 65.55443499898276)
ASS,POINT (25.61896499895238 65.55440833626979)
ASS,POINT (25.640491666465675 65.55617666661395)
ASS,POINT (25.630248332349517 65.572180004156)
non-ASS,POINT (25.619614999997818 65.58238499849871)
ASS,POINT (25.523986667015734 65.59589833230783)
ASS,POINT (25.535144999021256 65.60810166505648)
non-ASS,POINT (25.65994666549417 65.57244333534717)
ASS,POINT (25.666106665963284 65.5836616638979)
non-ASS,POINT (25.70203333261898 65.5837150029287)
ASS,POINT (25.71885499897327 65.58624166750668)
ASS,POINT (25.476283333590526 65.50574833713107)
non-ASS,POINT (25.4431683341957 65.5127666655097)
ASS,POINT (25.4897683325442 65.50021166528602)
ASS,POINT (25.477818334108264 65.51554500240634)
ASS,POINT (25.49507666573622 65.51720500402662)
ASS,POINT (25.73651166592408 65.5890050048632)
non-ASS,POINT (25.761681667271745 65.58772666477903)
non-ASS,POINT (25.772401666476505 65.59932499906886)
non-ASS,POINT (25.700966667373706 65.622998336046)
non-ASS,POINT (25.742251667006176 65.6201266659944)
non-ASS,POINT (25.488821667215806 65.48473500000797)
ASS,POINT (25.51201333393828 65.49279833060442)
non-ASS,POINT (25.558821666455543 65.50256666702846)
ASS,POINT (25.536565000679435 65.47954500127527)
ASS,POINT (25.86359166754362 65.595863334582)
non-ASS,POINT (25.898379998986616 65.57899667009447)
non-ASS,POINT (25.97276166565749 65.57524500280522)
ASS,POINT (25.590305000802957 65.5535716685504)
non-ASS,POINT (25.7610400008449 65.6611383377284)
ASS,POINT (25.770463332111753 65.64898333778714)
ASS,POINT (25.805044998958312 65.65517000483517)
ASS,POINT (25.772869999624426 65.67051333447027)
non-ASS,POINT (25.806913333543523 65.6658083346959)
non-ASS,POINT (25.817379999710226 65.67138166694752)
non-ASS,POINT (25.76226666733048 65.63627667068774)
non-ASS,POINT (25.722186667390094 65.6655916699259)
ASS,POINT (25.680191667822147 65.68123332979468)
non-ASS,POINT (25.67713333295152 65.65354000201424)
non-ASS,POINT (25.743101666217413 65.64687500292088)
ASS,POINT (25.940751665711122 65.64253500235341)
ASS,POINT (26.048221665727162 65.63540166294197)
non-ASS,POINT (26.068865000903358 65.62560499678112)
non-ASS,POINT (26.011106666533973 65.68301999958707)
ASS,POINT (25.89844333366328 65.6176466684032)
ASS,POINT (25.878186666196832 65.60916500013391)
ASS,POINT (25.882191666335068 65.61104167036183)
non-ASS,POINT (25.9221466669491 65.60905999676831)
ASS,POINT (25.95009000020304 65.61080833574914)
ASS,POINT (25.54669833377905 65.42866666283305)
ASS,POINT (25.385981666714784 65.44879333406895)
ASS,POINT (25.38599333345079 65.44880832934281)
ASS,POINT (25.435553333230352 65.4478383326553)
ASS,POINT (25.34547333326678 65.35208000256645)
non-ASS,POINT (25.409378333401424 65.41457333512413)
ASS,POINT (25.432546666173092 65.4095400014347)
non-ASS,POINT (25.468099999117253 65.40780500336149)
non-ASS,POINT (25.479964999377938 65.41228166803897)
non-ASS,POINT (25.484148332668507 65.41564000463326)
non-ASS,POINT (25.59712666733006 65.422220003604)
ASS,POINT (25.41993333345061 65.43875833625668)
ASS,POINT (25.443733334304216 65.43708666325222)
ASS,POINT (25.443799999505895 65.4371016630258)
ASS,POINT (25.474430000836414 65.43402000352667)
non-ASS,POINT (25.49993500053532 65.43183333521822)
ASS,POINT (25.45587999980826 65.45756166265414)
non-ASS,POINT (25.421506667205517 65.47325500110124)
ASS,POINT (25.37475666577419 65.34376499823958)
ASS,POINT (25.35962999937049 65.45820832943319)
ASS,POINT (25.542128332927295 65.47452000045345)
ASS,POINT (25.50992500023519 65.46966833643367)
ASS,POINT (25.53500000080892 65.46543166434412)
ASS,POINT (25.548313332478312 65.46859833002814)
ASS,POINT (25.549036665912745 65.45903166870903)
ASS,POINT (25.549058334301456 65.45909000172757)
ASS,POINT (25.56433000107936 65.45148666509452)
non-ASS,POINT (25.603736667147867 65.50919666360458)
non-ASS,POINT (25.58141333432288 65.5109933342166)
non-ASS,POINT (25.5634116658748 65.51810499797017)
non-ASS,POINT (25.533770000557464 65.51158499782935)
ASS,POINT (25.56975500018462 65.50154500173097)
ASS,POINT (25.63777666573327 65.53643667042826)
ASS,POINT (25.63747000113621 65.53646166519707)
ASS,POINT (25.651671667068857 65.5252000005929)
non-ASS,POINT (25.670233333702015 65.5217616643771)
non-ASS,POINT (25.650233333247204 65.51824666957467)
non-ASS,POINT (25.721030000687936 65.5271633333055)
non-ASS,POINT (25.75797666708105 65.55285000191336)
non-ASS,POINT (25.71038333273282 65.56388832948076)
non-ASS,POINT (25.394394999147693 65.47164666894203)
non-ASS,POINT (25.404141665902497 65.49551499714813)
non-ASS,POINT (25.42908833394215 65.47817000200524)
non-ASS,POINT (25.429439999570846 65.4772283350806)
ASS,POINT (25.427770000436322 65.47884666853606)
non-ASS,POINT (25.429123333664354 65.48730167061068)
ASS,POINT (25.453665000242225 65.48531499744959)
ASS,POINT (25.44332666585038 65.49919666461206)
ASS,POINT (25.497954999317884 65.53207999537265)
non-ASS,POINT (25.461266667348283 65.54199500020397)
non-ASS,POINT (25.506861667351522 65.50712166461916)
ASS,POINT (25.55619999997713 65.52489499929868)
non-ASS,POINT (25.611884998863854 65.52451167065105)
ASS,POINT (25.585856667506004 65.46158666492192)
non-ASS,POINT (25.598544999777918 65.46839166727104)
non-ASS,POINT (25.598531666554532 65.46836666802123)
ASS,POINT (25.667821667316375 65.46554166241724)
non-ASS,POINT (25.654780000515704 65.4947383367101)
non-ASS,POINT (25.629770000759322 65.51081500177422)
ASS,POINT (25.783681666296587 65.58100666972236)
non-ASS,POINT (25.79564499899087 65.56643333433894)
non-ASS,POINT (25.85053499883104 65.57522167016577)
non-ASS,POINT (25.8818899999775 65.58947666181618)
ASS,POINT (25.847581665864162 65.59872333311264)
ASS,POINT (25.332453333863068 65.61168000320481)
non-ASS,POINT (25.288995000793925 65.60465833321248)
ASS,POINT (25.6029900008354 65.65822499793741)
non-ASS,POINT (25.282573332506946 65.58698999836724)
non-ASS,POINT (25.258406667883687 65.58694666341552)
ASS,POINT (25.260418333318643 65.57304333563704)
ASS,POINT (25.197231666376293 65.56906333340771)
non-ASS,POINT (25.565238333770107 65.66301999627262)
non-ASS,POINT (25.615261665851147 65.64159500362994)
non-ASS,POINT (25.37116666767566 65.71139833100369)
